source_year,year,entry_time,source,signal,entry_price,timeframe,mfe_target,mae_target,actual_net_profit,session_name,session_is_dst,entry_structure,ea_status,ea_reject_reason,last_bos_age_hours,last_choch_age_hours,choch_to_bos_hours,last_bos_direction,last_choch_direction,bos_choch_aligned,h1_trend_aligned,h1_above_ema200,h1_atr_14,h1_vol_ratio,body_ratio,vol_ratio,atr_14,hour_of_day,day_of_week,session_priority,is_london,is_ny,is_overlap,distance_to_last_ll_pips,distance_to_last_hh_pips,h4_ema200_distance_pct,spread_to_atr_ratio,body_ratio_ea,h4_atr_14,h1_atr_14_pct,h1_ext_ema200_distance_atr,h4_ema200_distance_atr,h1_ext_ema200_distance_pct,h4_vol_ratio,spread_pct,init_risk_points,atr_14_pct,m15_ema200_distance_atr,m15_ema200_distance_pct,spread,body_ratio_min,body_ratio_passed,body_ratio_mode_enc,init_reward_points,initial_rr,momentum_3_atr,momentum_5_atr,momentum_10_atr,session_zone_name,session_zone_is_dst,minutes_from_session_open,minutes_to_session_close,session_range_points,price_position_session_range,distance_to_session_high_atr,distance_to_session_low_atr,h4_atr_14_pct,h1_ext_atr_14_pct,init_risk_pct,double_trend_aligned,mfe_target_norm,mae_target_norm,predicted_mfe,predicted_mae,fold_test_year,fold_train_samples
2020-12-30,2020,2020-01-16 02:00:00,EXECUTED,BUY,1557.84,M15,20.000000000004547,985.99999999999,-68.69999999999891,Sydney_Tokyo_Overlap,NO,NONE,NO_MATCH,,161.75,0.0,161.75,-1,1,0,1,1,3.257857142857152,0.5550210003818251,0.8777777777777596,0.9971910112359552,0.9985714285714136,2,3,0,0,0,0,17.5,3.300000000001546,1.428849873147908,29.04148783977153,0.8777777777777596,6.056428571428553,0.2091265561840209,2.441730200134397,3.675300484654607,0.0,0.418397157200799,1.861551892363786,300.0,0.0640997425006042,7.123932382327134,0.4566422312988856,29.0,0.5,1.0,1.0,300.0,1.0,2.2231759656652965,1.6223175965664385,1.8826895565092088,Sydney_Tokyo_Overlap,NO,60.0,360.0,453.0,1.0,0.0,4.536480686695319,0.3887708989003076,0.0,19.257433369280545,0.0,57.77230010785477,2848.1743953165633,819.9833506770833,1127.8613909670164,2020,229
2020-12-30,2020,2020-01-17 14:15:00,EXECUTED,BUY,1558.06,M15,470.00000000000455,404.99999999999545,8.32,London_NewYork_Overlap,NO,BoS_1,EXECUTED,,0.0,36.25,36.25,1,1,1,1,1,2.2071428571428475,1.2632969937231582,0.4326530612244996,1.0317975340687866,1.0142857142857338,14,4,2,1,1,1,5.699999999999363,-5.699999999999363,1.3419825083007837,26.619718309858644,0.4326530612244996,5.31499999999999,0.1416596830123902,3.1197581600240927,3.933940295170504,0.0,1.2503248534549969,1.7329242776273055,300.0,0.0650992718050482,4.682007391496324,0.3047952717722639,27.0,0.5,1.0,1.0,300.0,1.0,1.9422535211267504,1.3014084507041377,2.592957746478707,London_NewYork_Overlap,NO,15.0,225.0,536.0,0.5559701492537216,2.346478873239499,2.938028169014046,0.3411293531699671,0.0,19.25471419585896,0.0,1357.4573508080694,1169.7238873984184,796.3434683810763,830.273972166318,2020,229
2020-12-30,2020,2020-01-20 07:45:00,EXECUTED,BUY,1561.86,M15,673.0000000000018,928.9999999999964,47.66,Sydney_Tokyo_Overlap,NO,BoS_2,EXECUTED,,0.0,101.75,101.75,1,1,1,1,1,2.2664285714285564,0.6552098408104197,0.6956521739129489,2.014051522248244,0.6442857142857454,7,0,0,0,0,0,6.499999999998636,-6.499999999998636,1.5270862919326569,40.35476718403353,0.6956521739129489,4.862142857142852,0.1451108659821339,4.258835954147097,4.9054399798517965,0.0,0.5161133656176595,1.6646818536872705,300.0,0.0412511821985162,9.47541130894716,0.3908719183112604,26.0,0.5,1.0,1.0,300.0,1.0,3.585365853658278,3.725055432372114,5.509977827050661,Sydney_Tokyo_Overlap,NO,405.0,15.0,423.0,1.1891252955082627,-1.241685144124038,7.80709534368029,0.3113046532431109,0.0,19.20786754254543,0.0,1939.034228419966,2676.6163420536946,858.900301796875,737.7719554752916,2020,229
2020-12-30,2020,2020-01-21 03:15:00,EXECUTED,BUY,1565.27,M15,331.99999999999363,1897.0000000000027,0.0,Sydney_Tokyo_Overlap,NO,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,121.25,121.25,1,1,1,1,1,1.9442857142857324,2.784558614816917,0.5614334470989795,4.2591609134360064,1.1200000000000043,3,1,0,0,0,0,25.09999999999991,-25.09999999999991,1.681525155407026,45.5357142857141,0.5614334470989795,4.707142857142848,0.1242140789950444,6.091446207498984,5.591589122921921,0.0,0.6595874623219528,3.2582238208104672,300.0,0.0715531505746615,6.576561775247543,0.4705737149678507,51.0,0.5,1.0,1.0,300.0,1.0,4.116071428571322,3.366071428571398,4.258928571428538,Sydney_Tokyo_Overlap,NO,135.0,285.0,721.0,0.6907073509015247,1.9910714285714368,4.446428571428569,0.3007240193156993,0.0,19.16602247535569,0.0,954.467919272695,5453.691695362469,949.2940490977649,836.3869197314447,2020,229
2020-12-30,2020,2020-01-21 10:30:00,EXECUTED,SELL,1557.36,M15,1105.9999999999943,260.00000000001364,0.0,London,NO,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,7.25,0.0,7.25,1,-1,0,1,1,3.050000000000036,2.7712606767590717,0.3742331288343798,2.1174413129750453,1.962142857142892,10,1,3,1,0,0,-112.30000000000018,112.30000000000018,1.1544801056430178,29.04987258827761,0.3742331288343798,5.162857142857157,0.1958442492423097,1.06444456000271,3.482453780096689,0.0,1.7068202498138805,3.6600400678070586,300.0,0.1259916048404281,-1.172107338943069,-0.1476756846786809,57.0,0.5,1.0,1.0,300.0,1.0,-1.0396796505279275,-2.910083727702916,-4.673461958500137,London,NO,30.0,210.0,510.0,0.590196078431355,1.0651619949035869,1.5340371314160588,0.3315134036354572,0.0,19.263368777931884,0.0,3195.792880258883,751.271382339383,814.1357101171875,1001.974590318348,2020,229
2020-12-30,2020,2020-01-23 01:15:00,EXECUTED,BUY,1561.19,M15,672.0000000000027,934.0000000000146,7.62,Sydney_Tokyo_Overlap,NO,CHoCH,EXECUTED,,46.0,0.0,46.0,1,1,1,1,1,2.419285714285756,0.6461362796789468,0.8614232209737422,0.8882846136415137,0.8157142857143072,1,3,0,0,0,0,12.300000000000182,-12.300000000000182,1.2934727396610155,187.56567425568684,0.8614232209737422,6.263571428571465,0.154964207706029,2.6544990653495684,3.223970109481032,0.0,0.8032628294508509,9.800216501514871,300.0,0.0522495202835213,5.067909767801186,0.2647958542077841,153.0,0.5,1.0,1.0,300.0,1.0,2.978984238178634,2.7583187390542183,4.388791593695346,Sydney_Tokyo_Overlap,NO,15.0,405.0,652.0,0.7975460122699478,1.6182136602450634,6.374781085814249,0.4012049416516545,0.0,19.21611078728406,0.0,1936.983967358241,2692.1771212985386,1026.4204246158854,618.6873583376241,2020,229
2020-12-30,2020,2020-01-23 09:45:00,EXECUTED,SELL,1554.09,M15,224.0000000000009,1382.0000000000164,0.0,Tokyo_London_Overlap,NO,REJECTED,REJECTED,CHoCH H4 EMA Filter,54.5,0.0,54.5,1,-1,0,0,0,2.858571428571444,1.22563193731928,0.378787878787897,2.0284872298624754,1.5114285714285771,9,3,3,1,0,0,-96.20000000000118,96.20000000000118,0.8233539388983978,20.51039697542525,0.378787878787897,6.342857142857189,0.1839386025630075,-0.3251983875011796,2.017333977549147,0.0,1.3359492379722755,1.9947364695738343,300.0,0.0972548933091762,-2.2247102579135976,-0.2163639587772169,31.0,0.5,1.0,1.0,300.0,1.0,-1.5746691871456238,-1.7930056710775215,-3.5463137996219984,Tokyo_London_Overlap,NO,45.0,15.0,222.0,-0.4504504504504449,2.1304347826087056,-0.6616257088846855,0.4081396278759396,0.0,19.30390131845646,0.0,648.6110843001397,4001.698743316072,721.317231368815,1261.586708372485,2020,229
2020-12-30,2020,2020-01-23 18:15:00,EXECUTED,BUY,1566.17,M15,977.9999999999972,968.0000000000064,81.26,NewYork,NO,CHoCH,EXECUTED,,63.0,0.0,63.0,1,1,1,1,1,3.477142857142894,1.8354117612860088,0.8096885813149012,1.1715971993108252,2.642857142857127,18,3,1,0,1,0,24.600000000000364,-24.600000000000364,1.5620051372639758,9.837837837837895,0.8096885813149012,6.370714285714322,0.2220156724457047,3.138684061326781,3.840017737594114,0.0,2.031517741570956,1.6601007553458436,300.0,0.1687465053510874,3.328237749348645,0.5616284891801526,26.0,0.5,1.0,1.0,300.0,1.0,1.6724324324324702,2.1491891891892263,3.52648648648657,NewYork,NO,15.0,285.0,601.0,0.7703826955075068,0.5221621621621206,1.7518918918919435,0.4067702922233424,0.0,19.155008715528965,0.0,2810.039778568091,2781.307265494824,805.5836540315755,1086.8628736305643,2020,229
2020-12-30,2020,2020-01-24 17:15:00,EXECUTED,BUY,1574.84,M15,1344.0000000000057,600.0,77.62,London_NewYork_Overlap,NO,BoS_1,EXECUTED,,0.0,23.0,23.0,1,1,1,1,1,3.356428571428588,3.0480838756326825,0.8614609571788497,1.9957319675629532,2.698571428571362,17,4,1,0,1,0,69.29999999999836,-69.29999999999836,2.02419828680892,11.116993118052154,0.8614609571788497,6.2392857142857565,0.2131282270852015,5.45394036598123,5.109220151113214,0.0,2.158077632890334,1.9049554240430773,300.0,0.171355276000823,5.5971675099639215,0.9591041834927072,30.0,0.5,1.0,1.0,300.0,1.0,4.754367390153611,5.06193753308636,6.2255161461091895,London_NewYork_Overlap,NO,195.0,45.0,1763.0,0.997731140102088,0.0148226574908069,6.518263631551216,0.396185372119438,0.0,19.049554240430773,0.0,3840.3901348708605,1714.4598816387697,1303.0774004730902,986.3228985590139,2020,229
2020-12-30,2020,2020-01-27 10:15:00,EXECUTED,SELL,1576.18,M15,17.000000000007276,1009.9999999999908,-40.79999999999927,London,NO,NONE,NO_MATCH,,65.0,0.0,65.0,1,-1,0,1,1,4.225000000000007,1.1807734908621006,0.8745247148288438,2.6532551877079045,1.4585714285714335,10,0,3,1,0,0,3.100000000001728,68.99999999999864,2.018249757147297,17.825661116552336,0.8745247148288438,7.624285714285731,0.2680531411387028,3.934199879239648,4.172357938081869,0.0,1.23807287717421,1.6495577916227842,300.0,0.0925383794091686,5.570605614570948,0.5154948159000112,26.0,0.5,1.0,1.0,300.0,1.0,-1.556317335945134,-1.905974534769808,-2.968658178256551,London,NO,15.0,225.0,933.0,-0.0021436227223989,6.4103819784524125,-0.01371204701272,0.4837192271368581,0.0,19.03335913410905,0.0,48.53506579199884,2883.553908817494,764.8722152788629,1596.6214667367203,2020,229
2020-12-30,2020,2020-01-27 12:30:00,EXECUTED,BUY,1584.63,M15,164.99999999998636,777.0000000000209,-84.64,London,NO,CHoCH,EXECUTED,,67.25,0.0,67.25,1,1,1,1,1,4.242857142857149,0.8429443496386564,0.9793814432989884,0.8975217682518419,1.846428571428581,12,0,3,1,0,0,15.50000000000182,-15.50000000000182,2.5175010816495003,14.622823984526036,0.9793814432989884,7.649285714285725,0.2677506511209019,5.794933949221754,5.2152683113455405,0.0,1.5706875620792409,1.7038677798602828,300.0,0.116521116691504,8.338635476554314,0.9716271174115008,27.0,0.5,1.0,1.0,300.0,1.0,1.072340425531919,1.386460348162562,3.33075435203098,London,NO,150.0,90.0,933.0,0.9035369774919751,0.4874274661507939,4.565570599613164,0.4827174617598887,0.0,18.93186422066981,0.0,468.563639461539,2206.5087749191257,843.8056742285156,1372.6094018504757,2020,229
2020-12-30,2020,2020-01-28 14:00:00,EXECUTED,SELL,1574.9,M15,1155.0000000000182,309.9999999999909,0.0,London_NewYork_Overlap,NO,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,92.75,0.0,92.75,1,-1,0,1,1,2.7600000000000238,1.5253033194500552,0.8214285714285527,0.8365362875876102,1.61071428571425,14,1,2,1,1,1,-84.19999999999845,84.19999999999845,1.787432185180736,16.14190687361455,0.8214285714285527,7.489285714285708,0.1752492221728378,3.7612872956905448,3.7587388915761575,0.0,1.259740827562548,1.6508984697441105,300.0,0.1022740672877166,-0.780565893971655,-0.0798316487625537,26.0,0.5,1.0,1.0,300.0,1.0,-3.141463414634182,-2.719290465631916,-2.3964523281596364,London_NewYork_Overlap,NO,0.0,240.0,992.0,0.6754032258064667,1.9991130820398315,4.159645232816085,0.4755403971227193,0.0,19.048828497047428,0.0,3300.2095371135197,885.7705251126796,789.7234884548611,869.3330106655084,2020,229
2020-12-30,2020,2020-01-30 17:45:00,EXECUTED,BUY,1583.63,M15,545.9999999999809,1276.0000000000218,57.04,London_NewYork_Overlap,NO,CHoCH,EXECUTED,,144.5,0.0,144.5,1,1,1,1,1,3.424285714285669,2.09337209456679,0.0992907801419171,1.4049872211093457,3.0207142857142992,17,3,1,0,1,0,6.000000000001364,-6.000000000001364,2.119638478099988,13.57294868763295,0.0992907801419171,6.750714285714285,0.2162301619876909,4.508565615227015,4.97239690646797,0.0,1.9790355563043645,2.5889885895063878,300.0,0.1907462150700794,2.6197102791545364,0.499699820328909,41.0,0.5,1.0,1.0,300.0,1.0,1.565854812012295,2.241191771104339,1.7810357058406523,London_NewYork_Overlap,NO,225.0,15.0,649.0,1.0431432973806165,-0.0926933081107302,2.241191771104339,0.4262810306520011,0.0,18.94381894760771,0.0,1551.4987718090172,3625.8469465721773,862.6302906222875,1067.441227900313,2020,229
2020-12-30,2020,2020-01-31 03:00:00,EXECUTED,SELL,1571.77,M15,90.0000000000091,2023.0000000000016,0.0,Sydney_Tokyo_Overlap,NO,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,153.75,0.0,153.75,1,-1,0,1,1,4.595000000000043,0.9135536134897748,0.6578249336870107,1.486030428769018,1.622857142857161,3,4,0,0,0,0,-142.20000000000027,142.20000000000027,1.3510571965631937,24.647887323943387,0.6578249336870107,6.6171428571428645,0.292345572189318,0.5926953700145575,3.209166275668156,0.0,0.5407810471341669,2.5449016077415907,300.0,0.1032502937998028,-2.9358544061888114,-0.3031278299924404,40.0,0.5,1.0,1.0,300.0,1.0,-2.1197183098591648,-2.0642605633802025,-1.1584507042254064,Sydney_Tokyo_Overlap,NO,120.0,300.0,354.0,0.028248587570596,2.1197183098591648,0.0616197183098024,0.4209994373949665,0.0,19.08676205806193,0.0,257.6712877838621,5791.877946518897,722.1331492382812,1578.2135360917125,2020,229
2020-12-30,2020,2020-01-31 17:45:00,EXECUTED,BUY,1588.23,M15,376.9999999999982,1895.0000000000043,3.7,London_NewYork_Overlap,NO,CHoCH,EXECUTED,,168.5,0.0,168.5,1,1,1,1,1,3.0249999999999773,2.4646811760213825,0.6974789915966266,1.7505564730379837,2.4914285714285955,17,4,1,0,1,0,22.40000000000009,-22.40000000000009,2.3039496413351195,13.245412844036569,0.6974789915966266,6.869285714285736,0.190463597841621,5.968923887956317,5.326903103255415,0.0,2.2717659676120663,2.0777847037267905,300.0,0.1568682477618856,4.511434108531059,0.7077007634984717,33.0,0.5,1.0,1.0,300.0,1.0,2.2196100917430868,1.9707568807339588,3.5602064220183616,London_NewYork_Overlap,NO,225.0,15.0,606.0,1.5478547854785216,-1.332568807339411,3.764908256880741,0.432512023717329,0.0,18.888951852061727,0.0,1068.1702272340856,5369.184563948558,749.9563121777344,1150.0099724044271,2020,229
2020-12-30,2020,2020-02-03 17:15:00,EXECUTED,SELL,1572.26,M15,2108.999999999992,747.0000000000027,0.0,London_NewYork_Overlap,NO,REJECTED,REJECTED,CHoCH H4 EMA Filter,240.0,0.0,240.0,1,-1,0,1,1,3.891428571428605,2.190032095924423,0.3650306748466435,2.081903454587051,2.297857142857148,17,0,1,0,1,0,-88.80000000000109,88.80000000000109,1.2045744571252868,12.185265775567272,0.3650306748466435,7.788571428571458,0.2475054107735746,-0.0480620809313607,2.4316452039102296,0.0,1.6557419868406325,1.7808759365499347,300.0,0.1461499461194171,-3.0724339143819206,-0.4490360510423876,28.0,0.5,1.0,1.0,300.0,1.0,-2.484923842088913,-2.8113148896487505,-3.21168790798885,London_NewYork_Overlap,NO,195.0,45.0,738.0,0.0,3.21168790798885,0.0,0.4953742656158306,0.0,19.080813605892157,0.0,6036.21538422396,2138.005164540224,781.3380702029079,1337.3715265871608,2020,229
2020-12-30,2020,2020-02-06 11:15:00,EXECUTED,BUY,1562.97,M15,687.9999999999882,160.00000000001364,0.0,London,NO,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,306.0,0.0,306.0,1,1,1,0,0,2.589285714285682,1.1253666240505378,0.687323943661996,1.520374081496326,1.69285714285713,11,3,3,1,0,0,5.599999999999454,-5.599999999999454,0.5553665569684698,15.949367088607715,0.687323943661996,7.599999999999942,0.1656644538465666,-1.489640711466808,1.1421332467697578,0.0,0.971580032395818,1.7274803739035296,300.0,0.1083102774114109,1.883864979090921,0.2040419384909795,27.0,0.5,1.0,1.0,300.0,1.0,2.5814345991562075,1.819409282700393,3.201687763713148,London,NO,75.0,165.0,826.0,0.5290556900726541,2.297890295358592,2.5814345991562075,0.4862537348765454,0.0,19.194226376705885,0.0,1980.8441620760134,460.66143304098057,775.8737579313151,902.360187048832,2020,229
